run_id,backbone,method,transfer,target,shots,fold,GAL,SPDP
9jh44gq8,spectroresnet,original,ppgbp,sensors,5,1,29.31365203857422,27.59815216064453
9jh44gq8,spectroresnet,original,ppgbp,sensors,5,2,30.806955337524418,31.137523651123047
9jh44gq8,spectroresnet,original,ppgbp,sensors,5,3,30.85778045654297,31.814050674438477
9jh44gq8,spectroresnet,original,ppgbp,sensors,5,4,31.556488037109375,24.343433380126953
ahhm18bj,mlpbp,original,sensors,ppgbp,5,0,35.91046905517578,26.441085815429688
ahhm18bj,mlpbp,original,sensors,ppgbp,5,1,27.404077529907227,24.589561462402344
ahhm18bj,mlpbp,original,sensors,ppgbp,5,2,33.96826934814453,26.07455062866211
ahhm18bj,mlpbp,original,sensors,ppgbp,5,3,29.86323928833008,26.88733673095703
ahhm18bj,mlpbp,original,sensors,ppgbp,5,4,32.87995910644531,23.758371353149418
aloihfrz,resnet1d,original,bcg,ppgbp,5,0,36.25770568847656,26.931983947753903
aloihfrz,resnet1d,original,bcg,ppgbp,5,1,27.707225799560547,25.045799255371097
aloihfrz,resnet1d,original,bcg,ppgbp,5,2,36.521915435791016,26.577476501464844
aloihfrz,resnet1d,original,bcg,ppgbp,5,3,30.42209243774414,27.428390502929688
aloihfrz,resnet1d,original,bcg,ppgbp,5,4,35.884315490722656,32.93434143066406
bb14dbf7,bptransformer,prompt_global,mimic_ecg,vital_ecg,5,0,42.903282165527344,42.28900909423828
bb14dbf7,bptransformer,prompt_global,mimic_ecg,vital_ecg,5,1,28.814546585083008,34.8552131652832
bb14dbf7,bptransformer,prompt_global,mimic_ecg,vital_ecg,5,2,37.838592529296875,30.6041316986084
bb14dbf7,bptransformer,prompt_global,mimic_ecg,vital_ecg,5,3,47.98529052734375,42.34125518798828
bb14dbf7,bptransformer,prompt_global,mimic_ecg,vital_ecg,5,4,32.29133605957031,33.86579513549805
blvc9xzt,mlpbp,original,bcg,sensors,5,0,31.61008071899414,26.00082015991211
blvc9xzt,mlpbp,original,bcg,sensors,5,1,30.237712860107425,27.59238052368164
blvc9xzt,mlpbp,original,bcg,sensors,5,2,31.11371803283691,29.602907180786133
blvc9xzt,mlpbp,original,bcg,sensors,5,3,30.670995712280273,30.69157600402832
blvc9xzt,mlpbp,original,bcg,sensors,5,4,29.43134117126465,27.683826446533203
bm5z4leq,bptransformer,prompt_global,bcg,ppgbp,5,0,36.058570861816406,26.32602882385254
bm5z4leq,bptransformer,prompt_global,bcg,ppgbp,5,1,26.438236236572266,24.16885757446289
bm5z4leq,bptransformer,prompt_global,bcg,ppgbp,5,2,34.335716247558594,26.146183013916016
bm5z4leq,bptransformer,prompt_global,bcg,ppgbp,5,3,29.15735626220703,26.235340118408203
bm5z4leq,bptransformer,prompt_global,bcg,ppgbp,5,4,33.342247009277344,23.644128799438477
gng0voyq,mlpbp,original,ppgbp,sensors,5,0,30.88073348999023,28.717792510986328
gng0voyq,mlpbp,original,ppgbp,sensors,5,1,29.518356323242188,26.420669555664062
gng0voyq,mlpbp,original,ppgbp,sensors,5,2,31.03181266784668,31.47687530517578
gng0voyq,mlpbp,original,ppgbp,sensors,5,3,31.341529846191406,30.691051483154297
gng0voyq,mlpbp,original,ppgbp,sensors,5,4,30.394367218017575,24.72245216369629
gt43yxhi,bptransformer,original,sensors,ppgbp,5,0,39.97126770019531,27.6740665435791
gt43yxhi,bptransformer,original,sensors,ppgbp,5,1,27.246601104736328,25.80682373046875
gt43yxhi,bptransformer,original,sensors,ppgbp,5,2,35.32972717285156,26.05120086669922
gt43yxhi,bptransformer,original,sensors,ppgbp,5,3,29.999847412109375,27.016036987304688
gt43yxhi,bptransformer,original,sensors,ppgbp,5,4,32.81505584716797,25.30775451660156
h38rt6rl,resnet1d,original,mimic_ecg,vital_ecg,5,0,41.663055419921875,40.68873596191406
h38rt6rl,resnet1d,original,mimic_ecg,vital_ecg,5,1,36.20648956298828,47.93585968017578
h38rt6rl,resnet1d,original,mimic_ecg,vital_ecg,5,2,36.02826690673828,36.23079681396485
h38rt6rl,resnet1d,original,mimic_ecg,vital_ecg,5,3,36.84676361083984,35.97329330444336
h38rt6rl,resnet1d,original,mimic_ecg,vital_ecg,5,4,33.99452209472656,35.56707763671875
hnvkdvn2,resnet1d,original,sensors,bcg,5,0,29.605016708374023,27.204158782958984
hnvkdvn2,resnet1d,original,sensors,bcg,5,1,30.77179718017578,22.25378036499023
hnvkdvn2,resnet1d,original,sensors,bcg,5,2,22.81868553161621,16.06574821472168
hnvkdvn2,resnet1d,original,sensors,bcg,5,3,23.441356658935547,15.21018123626709
hnvkdvn2,resnet1d,original,sensors,bcg,5,4,27.95514678955078,17.103300094604492
jgbpejl9,bptransformer,prompt_global,sensors,ppgbp,5,0,35.942237854003906,27.084896087646484
jgbpejl9,bptransformer,prompt_global,sensors,ppgbp,5,1,27.371658325195312,24.568763732910156
jgbpejl9,bptransformer,prompt_global,sensors,ppgbp,5,2,34.736961364746094,25.595232009887695
jgbpejl9,bptransformer,prompt_global,sensors,ppgbp,5,3,30.803810119628903,27.82792282104492
jgbpejl9,bptransformer,prompt_global,sensors,ppgbp,5,4,32.90729522705078,23.56229019165039
kotr2flg,bptransformer,prompt_global,ppgbp,bcg,5,0,26.54031753540039,24.69054412841797
kotr2flg,bptransformer,prompt_global,ppgbp,bcg,5,1,29.653907775878903,19.96031188964844
kotr2flg,bptransformer,prompt_global,ppgbp,bcg,5,2,19.209463119506836,14.014056205749512
kotr2flg,bptransformer,prompt_global,ppgbp,bcg,5,3,24.35049057006836,16.04697036743164
kotr2flg,bptransformer,prompt_global,ppgbp,bcg,5,4,26.76156234741211,17.167953491210938
l4fo69lx,resnet1d,original,ppgbp,sensors,5,0,30.98838996887207,29.590930938720703
l4fo69lx,resnet1d,original,ppgbp,sensors,5,1,29.717079162597656,26.461227416992188
l4fo69lx,resnet1d,original,ppgbp,sensors,5,2,32.279685974121094,30.80974578857422
l4fo69lx,resnet1d,original,ppgbp,sensors,5,3,32.19724655151367,29.613561630249023
l4fo69lx,resnet1d,original,ppgbp,sensors,5,4,31.621259689331055,24.75742530822754
o104rh7b,spectroresnet,original,vital_ecg,mimic_ecg,5,0,39.12157440185547,36.25358963012695
o104rh7b,spectroresnet,original,vital_ecg,mimic_ecg,5,1,37.458740234375,38.232460021972656
o104rh7b,spectroresnet,original,vital_ecg,mimic_ecg,5,2,39.20114517211914,38.70292282104492
o104rh7b,spectroresnet,original,vital_ecg,mimic_ecg,5,3,45.33000946044922,53.111045837402344
o104rh7b,spectroresnet,original,vital_ecg,mimic_ecg,5,4,42.60008239746094,48.21330261230469
ovyh3yii,mlpbp,original,bcg,ppgbp,5,0,36.18171691894531,25.86168670654297
ovyh3yii,mlpbp,original,bcg,ppgbp,5,1,27.642728805541992,24.71107292175293
ovyh3yii,mlpbp,original,bcg,ppgbp,5,2,34.36157989501953,25.17426300048828
ovyh3yii,mlpbp,original,bcg,ppgbp,5,3,31.124019622802734,28.110992431640625
ovyh3yii,mlpbp,original,bcg,ppgbp,5,4,32.74435806274414,24.28178596496582
pigaq5k7,bptransformer,original,bcg,ppgbp,5,0,35.987060546875,26.56531143188477
pigaq5k7,bptransformer,original,bcg,ppgbp,5,1,26.6229248046875,24.24228286743164
pigaq5k7,bptransformer,original,bcg,ppgbp,5,2,34.357383728027344,26.104419708251953
pigaq5k7,bptransformer,original,bcg,ppgbp,5,3,29.806156158447266,26.843425750732425
pigaq5k7,bptransformer,original,bcg,ppgbp,5,4,33.46597671508789,23.66459274291992
qe1803pn,mlpbp,original,mimic_ecg,vital_ecg,5,0,40.565670013427734,37.04220962524414
qe1803pn,mlpbp,original,mimic_ecg,vital_ecg,5,1,31.27518081665039,36.986846923828125
qe1803pn,mlpbp,original,mimic_ecg,vital_ecg,5,2,34.251068115234375,32.8829231262207
qe1803pn,mlpbp,original,mimic_ecg,vital_ecg,5,3,38.57230758666992,40.19378662109375
qe1803pn,mlpbp,original,mimic_ecg,vital_ecg,5,4,35.68849182128906,37.388816833496094
r5k5jyj0,mlpbp,original,vital_ecg,mimic_ecg,5,0,38.984130859375,36.56296920776367
r5k5jyj0,mlpbp,original,vital_ecg,mimic_ecg,5,1,37.52592086791992,41.63448715209961
r5k5jyj0,mlpbp,original,vital_ecg,mimic_ecg,5,2,39.30232620239258,39.135841369628906
r5k5jyj0,mlpbp,original,vital_ecg,mimic_ecg,5,3,44.844993591308594,49.430694580078125
r5k5jyj0,mlpbp,original,vital_ecg,mimic_ecg,5,4,43.28961181640625,50.55211639404297
sencm457,resnet1d,original,bcg,sensors,5,0,30.854637145996097,29.03591537475586
sencm457,resnet1d,original,bcg,sensors,5,1,29.772136688232425,26.629467010498047
sencm457,resnet1d,original,bcg,sensors,5,2,31.877208709716797,34.85454177856445
sencm457,resnet1d,original,bcg,sensors,5,3,30.98250961303711,31.93324279785156
sencm457,resnet1d,original,bcg,sensors,5,4,30.130155563354492,28.55651473999023
t2vzxn7u,bptransformer,original,bcg,sensors,5,0,30.589221954345703,28.089399337768555
t2vzxn7u,bptransformer,original,bcg,sensors,5,1,29.427921295166016,27.69418716430664
t2vzxn7u,bptransformer,original,bcg,sensors,5,2,31.18376922607422,32.11001205444336
t2vzxn7u,bptransformer,original,bcg,sensors,5,3,30.768959045410156,31.931434631347656
t2vzxn7u,bptransformer,original,bcg,sensors,5,4,29.65614318847656,26.962385177612305
vrto0r8t,bptransformer,original,ppgbp,sensors,5,0,30.62959098815918,28.463544845581055
vrto0r8t,bptransformer,original,ppgbp,sensors,5,1,29.73943519592285,26.914194107055664
vrto0r8t,bptransformer,original,ppgbp,sensors,5,2,30.986413955688477,32.78214645385742
vrto0r8t,bptransformer,original,ppgbp,sensors,5,3,31.79680061340332,29.601337432861328
vrto0r8t,bptransformer,original,ppgbp,sensors,5,4,29.50287437438965,26.944459915161133
ywp3ao5s,resnet1d,original,vital_ecg,mimic_ecg,5,0,42.57464218139648,42.60799407958984
ywp3ao5s,resnet1d,original,vital_ecg,mimic_ecg,5,1,40.56401062011719,42.65542221069336
ywp3ao5s,resnet1d,original,vital_ecg,mimic_ecg,5,2,39.924591064453125,37.717750549316406
ywp3ao5s,resnet1d,original,vital_ecg,mimic_ecg,5,3,46.57521057128906,50.44639587402344
ywp3ao5s,resnet1d,original,vital_ecg,mimic_ecg,5,4,41.95198059082031,50.783905029296875
